date,total_views,total_comments,total_likes,total_shares,avg_engagement_rate,avg_like_rate,avg_comment_rate,num_videos
2022-05-28,13422,4,186,48,0.859282780400404,0.8571716950914466,0.0021110853089573345,134
2022-05-29,12153,3,140,44,1.431128239253907,1.411489010275303,0.019639228978604123,131
2022-05-30,13360,6,153,48,1.4138104323967304,1.3147860371474023,0.09902439524932807,134
2022-05-31,14242,6,160,41,1.3247706880800492,1.2923216236164061,0.03244906446364362,130
2022-06-01,13744,4,141,41,0.6835578143818137,0.6758855206112545,0.007672293770559651,132
2022-06-02,14422,4,158,58,1.3454482897600237,1.3418779058833026,0.003570383876721466,131
2022-06-03,14252,2,144,42,1.6873975683365194,1.6726844803574255,0.014713087979094102,128
2022-06-04,12295,0,113,41,1.1286668679803167,1.1286668679803167,0,137
2022-06-05,11452,4,132,35,1.5535105950408865,1.4720685609454243,0.08144203409546308,133
2022-06-06,12359,3,130,32,1.4124872036460776,1.3479779108323784,0.06450929281369862,125
2022-06-07,12988,4,130,47,0.7261525193661265,0.6867923025920165,0.039360216774109905,128
2022-06-08,13402,4,132,42,1.0179640364906335,1.0045422507531867,0.013421785737446979,132
2022-06-09,14295,4,139,31,1.1206965020867041,1.0923209034795922,0.02837559860711217,134
2022-06-10,14360,4,136,57,1.3882814453980583,1.3338381005356963,0.05444334486236224,126
2022-06-11,11820,1,130,32,0.7816213979173511,0.7811927854644453,4.2861245290620634e-4,131
2022-06-12,10919,5,101,41,1.5145682042478406,1.5048123052564377,0.009755898991402738,125
2022-06-13,12930,4,104,37,0.9818076252741191,0.9793484275437638,0.0024591977303553224,134
2022-06-14,13620,4,124,47,0.4780942756698427,0.4261424141512398,0.05195186151860267,123
2022-06-15,14570,8,137,38,0.9771959895250177,0.9675732770803794,0.009622712444638413,126
2022-06-16,13766,2,131,48,0.5073057212571777,0.49163620558766186,0.015669515669515657,130
2022-06-17,15132,2,156,57,0.8960660466488858,0.8874831263012598,0.008582920347626222,130
2022-06-18,11851,5,122,40,0.7412384503822063,0.7161666630508402,0.025071787331365537,129
2022-06-19,10446,2,105,34,0.6558178484389595,0.6443442345784107,0.01147361386054853,132
2022-06-20,13091,2,119,24,0.8226370014501967,0.8205985738883592,0.0020384275618374557,125
2022-06-21,13644,3,128,55,1.910423647133668,1.8266958107089157,0.08372783642475373,134
2022-06-22,12914,1,106,39,0.6464736022873677,0.644920469618775,0.0015531326685925505,126
2022-06-23,11711,5,101,53,1.0610951292753377,1.0116698131843642,0.04942531609097315,126
2022-06-24,11510,2,100,39,0.5907289777935133,0.5883417720899334,0.002387205703579907,134
2022-06-25,9820,3,114,33,1.777503857933728,1.7549682625175562,0.02253559541617126,129
2022-06-26,10588,5,117,40,1.3248092070290394,1.2605831062204231,0.06422610080861613,124
2022-06-27,11567,4,108,49,0.9747690686637482,0.9555949085545298,0.01917416010921857,126
2022-06-28,12564,17,99,32,1.388529599715422,1.362481775398318,0.026047824317103854,129
2022-06-29,13043,10,126,33,0.7964442530435799,0.7858975641540812,0.010546688889498662,130
2022-06-30,13437,20,151,40,1.106168082625675,1.0326130913908225,0.07355499123485268,127
2022-07-01,12430,4,115,40,1.9721029617595651,1.7687851591974748,0.2033178025620907,130
2022-07-02,10319,4,94,33,0.934187149551894,0.90702259502084015,0.027164554531053802,131
2022-07-03,9754,3,96,39,1.724997755507933,1.7176018795115002,0.007395875996430234,127
2022-07-04,11205,7,106,47,-0.1254788444699361,-0.14993580574661866,0.02445696127668203,124
2022-07-05,11713,2,115,25,1.1872627089867227,1.122600939779499,0.06466176920722394,132
2022-07-06,12056,5,125,44,1.1310988026351956,1.1141544263380379,0.01694437629715785,133
2022-07-07,12524,4,125,40,0.8666877070415745,0.862024014116158,0.004663692925416261,126
2022-07-08,12772,3,135,38,0.7799385928739001,0.7775122474500342,0.0024263454238661543,124
2022-07-09,11055,10,131,59,1.583018821618793,1.5555539903926412,0.027464831226152623,134
2022-07-10,9875,2,102,25,1.6429810479274098,1.640249732366459,0.002731315560951587,127
2022-07-11,11519,2,116,37,1.1473201671056228,1.1439325909842442,0.003387576121378709,131
2022-07-12,11697,7,112,33,1.7465094936334844,1.553052380584564,0.19345711304891997,129
2022-07-13,12870,4,125,38,2.223959237330844,2.1806525508173036,0.0433066865135408,129
2022-07-14,12633,2,104,46,0.7353163903483131,0.7330898626378087,0.002226527710504525,132
2022-07-15,12526,3,109,36,1.7770644503462008,1.7713804239693374,0.005684026376863771,131
2022-07-16,10761,1,112,41,1.3770575937906353,1.3520575937906354,0.025000000000000057,125
2022-07-17,9327,1,93,43,0.9583538144302571,0.9415187975952397,0.01683501683501681,132
2022-07-18,11305,2,94,37,0.5557451724487904,0.5534351376318427,0.002310034816947572,132
2022-07-19,11247,0,120,41,0.9232339432427047,0.9232339432427047,0,132
2022-07-20,11009,2,116,39,1.4184982537887465,1.4075333415080447,0.010964912280701759,128
2022-07-21,11059,5,123,44,1.3123987425305776,1.2892507180301418,0.02314802450043551,136
2022-07-22,10609,2,104,38,1.0137625212966535,0.9547512377955737,0.05901128350107942,132
2022-07-23,9407,2,100,48,1.0192228844376359,1.0178323896647876,0.0013904947728477135,125
2022-07-24,8687,1,89,44,1.0600051751718633,1.0593174882069691,6.87686964893581e-4,127
2022-07-25,10226,2,110,28,1.4036756294614614,1.4012702065279736,0.0024054229334872826,129
2022-07-26,11404,3,104,44,0.9088776176689699,0.9004743732585181,0.00840324441045189,133
2022-07-27,11353,3,117,34,1.6940748267097472,1.629962194515706,0.06411263219404105,123
2022-07-28,11810,4,112,41,0.9532183678426394,0.9333980199479197,0.019820347894719627,130
2022-07-29,12191,4,140,50,1.4672109670842084,1.456796750276548,0.010414216807659367,131
2022-07-30,10013,3,99,43,0.6177118160700849,0.6087140698145962,0.008997746255488787,131
2022-07-31,9204,3,100,39,1.444375140870081,1.4417081434653616,0.002666997404718753,123
2022-08-01,10828,3,137,41,1.0561622393720114,1.0214790747675866,0.034683164604424416,127
2022-08-02,10993,3,123,32,1.0016168074280956,0.9900845155113438,0.011532291916751938,121
2022-08-03,11878,13,178,46,1.584255414110174,1.5133901878437521,0.07086522626642228,123
2022-08-04,11813,3,132,42,1.614088318997051,1.609607148825198,0.004481170171853014,131
2022-08-05,11946,2,111,43,1.3673076128149888,1.3652539367889185,0.002053676026070989,130
2022-08-06,9521,6,102,42,1.2143476482691795,1.187022098059095,0.02732555021008449,123
2022-08-07,8912,4,151,57,2.449944635181011,2.342884390938402,0.10706024424260994,123
2022-08-08,10885,17,200,56,3.0829499700614136,3.0219868211975465,0.06096314886386731,135
2022-08-09,10501,4,116,44,1.3535163243409112,1.3283383932042572,0.025177931136654265,128
2022-08-10,10182,4,100,31,0.8087731040117269,0.7901882017427232,0.018584902269003573,133
2022-08-11,10977,5,169,49,1.1794884523732274,1.1705360500142978,0.008952402358929568,141
2022-08-12,11989,6,154,54,1.653263697480189,1.650413882718149,0.0028498147620404646,132
2022-08-13,9777,6,100,37,1.022731998571563,0.9977222120267177,0.025009786544845307,129
2022-08-14,9140,5,112,35,0.7240913351372135,0.6861046196060048,0.037986715531208436,128
2022-08-15,9853,6,111,40,1.3387206107144098,1.1112605353341836,0.22746007538022656,134
2022-08-16,10448,1,128,37,1.2399974736498751,1.2368216606417455,0.0031758130081300834,128
2022-08-17,11163,8,125,29,0.09154962912149318,0.0697531581656545,0.021796470955837432,135
2022-08-18,11409,7,126,43,1.1378382262216207,1.0936132421612847,0.04422498406033578,131
2022-08-19,11375,4,119,38,1.527680800177493,1.5204032916273744,0.007277508550118515,142
2022-08-20,9213,2,95,39,1.8845389260902927,1.8743849510839465,0.010153975006346258,134
2022-08-21,8407,1,115,31,2.3118189505909177,2.2243298867239014,0.08748906386701677,127
2022-08-22,10391,3,90,27,1.2075164446769953,1.2007339040376548,0.006782540639340437,130
2022-08-23,11344,9,113,33,1.9681535098136054,1.8734371539047308,0.09471635590887396,128
2022-08-24,11576,2,119,30,1.3339048561976659,1.2667695944152024,0.06713526178246376,135
2022-08-25,11773,1,96,27,1.4051918276515678,1.4038604115574094,0.0013314160941577506,132
2022-08-26,11160,2,93,26,0.9176936438105872,0.9140398268872768,0.003653816923310769,129
2022-08-27,9380,4,93,34,0.9808034586464319,0.9551039328897116,0.025699525756720184,133
2022-08-28,8618,5,84,34,1.1336043003577574,1.079093420418384,0.05451087993937286,124
2022-08-29,9664,1,86,29,1.0763413735912197,1.06756328370358,0.008778089887640462,128
2022-08-30,9283,5,90,23,1.0142670451622344,0.9718479440318626,0.04241910113037192,131
2022-08-31,9983,1,80,23,1.0811723878381392,1.0711563621971134,0.01001602564102563,128
2022-09-01,10613,2,104,32,2.262567099436031,2.2285231297578605,0.03404396967817101,129
2022-09-02,10329,1,97,39,0.6384004876903593,0.6371130224519207,0.001287465238438562,133
2022-09-03,8713,0,86,40,0.9993973438680498,0.9993973438680498,0,129
2022-09-04,8557,3,105,31,1.558952880443722,1.5482991653124538,0.010653715131268612,134
2022-09-05,10152,5,118,21,1.974128710309047,1.8390850287537372,0.13504368155530935,140
2022-09-06,10472,4,121,37,0.8633169195120034,0.854320079838131,0.008996839673872475,128
2022-09-07,10599,2,106,27,1.9581636895224845,1.9308031598226296,0.02736052969985503,131
2022-09-08,10197,4,112,41,1.1651082586022472,1.1586339696954226,0.00647428890682414,125
2022-09-09,9926,4,100,30,1.1994674090476776,1.1842661111872186,0.015201297860458802,134
2022-09-10,8889,2,105,38,3.02269312891897,2.999776389175965,0.02291673974300511,130
2022-09-11,8582,0,85,23,2.9030741934605886,2.9030741934605886,0,129
2022-09-12,10127,1,111,26,2.662684243273295,2.6612816400416968,0.001402603231597846,128
2022-09-13,10225,1,114,40,0.8258521848111379,0.8226593367907035,0.0031928480204342245,135
2022-09-14,10176,4,107,29,0.7455805294839375,0.7307728830769393,0.014807646406998099,131
2022-09-15,9921,4,117,30,2.1050298765811952,2.0590161851646616,0.04601369141653503,125
2022-09-16,9778,2,93,26,0.4875433573118562,0.4802458060488281,0.007297551263028044,122
2022-09-17,9786,4,117,36,1.1549008623663375,1.1424601280465503,0.012440734319786196,129
2022-09-18,9383,0,103,28,1.3366264117383793,1.3366264117383793,0,129
2022-09-19,10160,4,102,41,1.0651595970723706,0.944568910251542,0.12059068682082864,137
2022-09-20,10431,2,88,30,0.6462428363616244,0.6443658537987926,0.0018769825628319884,129
2022-09-21,10257,6,113,56,0.9263061519611961,0.9148756675783921,0.011430484382803925,130
2022-09-22,10110,5,120,31,0.8899475232630851,0.8482967487991302,0.041650774463954994,128
2022-09-23,9994,4,88,39,0.8278009976937862,0.8078796209439245,0.019921376749861077,133
2022-09-24,9699,4,119,46,1.2274132114892622,1.2213535605487127,0.006059650940549073,139
2022-09-25,9310,1,108,36,1.606355233811629,1.605308661336485,0.0010465724751439023,130
2022-09-26,11269,2,99,48,0.7806332763417269,0.7529702147468531,0.02766306159487381,133
2022-09-27,12336,2,117,48,1.2371420726474498,1.081775950711561,0.15536612193588922,129
2022-09-28,12498,5,134,19,1.0820231554149644,1.0722399465790482,0.009783208835916846,124
2022-09-29,11831,4,129,39,1.849294100139782,1.8324430309429462,0.01685106919683829,125
2022-09-30,11002,2,95,42,1.3220006279543721,1.2664544677831553,0.05554616017121624,131
2022-10-01,9096,3,75,38,1.001601302033868,0.9981813668107992,0.00341993522306919,130
2022-10-02,8339,2,90,46,1.9572247989448825,1.9551544764473237,0.0020703224975588126,130
2022-10-03,10193,4,84,34,1.606498000903359,1.5841203139648814,0.02237768693847716,131
2022-10-04,11234,2,99,40,1.160008830386755,1.1574615640175152,0.0025472663692400243,134
2022-10-05,10642,1,105,33,1.8260446669335995,1.8176680544356938,0.008376612497905852,127
2022-10-06,10397,2,67,38,0.10224545494894549,0.0801100382822805,0.022135416666666678,128
2022-10-07,11051,7,91,44,0.8885071899031601,0.8581870698246975,0.0303201200784628,135
2022-10-08,9414,1,113,26,1.4776322103893966,1.4511070114504052,0.02652519893899206,130
2022-10-09,8811,1,92,37,0.919343271323356,0.9188116392127765,5.316321105794783e-4,132
2022-10-10,10313,3,89,33,0.9811835996939071,0.9717758140247221,0.009407785669184803,129
2022-10-11,11033,2,108,29,1.5010721770115107,1.4962553207671452,0.004816856244365996,132
2022-10-12,11261,2,102,26,-0.14977793065733255,-0.1514597251091201,0.0016817944517865176,130
2022-10-13,13085,4,128,33,0.8042480902778568,0.7973190229650888,0.0069290673127676335,128
2022-10-14,11691,7,114,37,0.6611212926646782,0.6429792588830053,0.01814203378167291,127
2022-10-15,10967,15,174,59,1.1797617260161308,1.1702723740672063,0.009489351948924536,131
2022-10-16,10676,7,157,41,1.0514472306214153,1.0362021499284966,0.015245080692919008,127
2022-10-17,14400,10,187,79,1.3501252633887684,1.3357590006856221,0.014366262703147096,132
2022-10-18,14647,6,139,51,0.6908599988305875,0.6767703418244908,0.014089657006096813,131
2022-10-19,14278,8,148,55,1.0095064548439607,0.9981978045757094,0.011308650268251274,135
2022-10-20,16367,3,192,60,1.378097754790499,1.3743769811151858,0.003720773675313116,129
2022-10-21,16391,9,172,36,2.9900070802137906,2.9711000313216864,0.018907048892105205,133
2022-10-22,13307,9,151,35,1.6765018836449836,1.563146260304235,0.11335562334074832,130
2022-10-23,11689,7,149,43,1.7578486087665917,1.7351923505251357,0.022656258241456294,132
2022-10-24,14959,7,165,52,0.976648288196321,0.9046456782104526,0.07200260998586837,133
2022-10-25,15595,11,165,33,5.096208706592244,2.973095945245907,2.1231127613463374,144
2022-10-26,15882,11,189,65,1.2077664377603043,1.1855455624062372,0.02222087535406709,131
2022-10-27,16950,3,159,62,0.8914444412460716,0.8889862548612584,0.002458186384813108,132
2022-10-28,16454,5,151,51,0.7869593153086756,0.7801177631101627,0.006841552198512977,132
2022-10-29,13233,11,131,54,1.2819408676048403,1.198940532900682,0.08300033470415825,137
2022-10-30,12986,5,145,49,1.4037900196957633,1.354540605993022,0.04924941370274087,122
2022-10-31,14621,4,168,78,1.6593849497448532,1.6491390782833466,0.010245871461506652,129
2022-11-01,14702,6,180,149,1.9227771745336362,1.890968801999366,0.03180837253427037,131
2022-11-02,15460,5,158,35,0.4881045594651684,0.45736380823900447,0.030740751226163654,134
2022-11-03,15897,6,168,43,0.6532398934298408,0.6434925614191463,0.009747332010694519,130
2022-11-04,15845,8,163,29,1.1852610158560195,1.1621064858123134,0.023154530043706472,136
2022-11-05,13292,2,146,51,2.5629630335768856,2.561596726294077,0.0013663072828081911,135
2022-11-06,13131,5,130,38,0.9031864572989811,0.8894831330139237,0.013703324285057238,133
2022-11-07,15088,6,134,59,1.097544181944935,1.0837989415169056,0.0137452404280286,135
2022-11-08,15402,4,146,59,0.9548930798456832,0.9340884336849385,0.02080464616074461,138
2022-11-09,16900,10,169,45,1.0466077076907536,1.0335598037832463,0.013047903907507527,133
2022-11-10,17898,136,193,64,15.803870429622785,3.8743633903672148,11.92950703925557,137
2022-11-11,17440,6,179,57,1.009918346384257,0.9997150882497308,0.010203258134526539,133
2022-11-12,13671,9,164,42,1.1057634431459364,0.9931749337151471,0.11258850943078955,128
2022-11-13,13839,7,152,57,0.9300189228214795,0.8964574783090078,0.033561444512471596,132
2022-11-14,15940,7,166,63,1.5042522861240244,1.4935586952415814,0.010693590882442719,135
2022-11-15,16282,1,158,66,0.6941619657955352,0.6932228928483487,9.390729471865383e-4,136
2022-11-16,16616,2,147,54,1.053192385596129,1.0510149181074684,0.0021774674886606378,130
2022-11-17,16833,5,167,43,0.9125531684383799,0.8658497466651733,0.04670342177320634,145
2022-11-18,16235,4,142,42,0.6668810320450071,0.6475437561602798,0.019337275884727348,134
2022-11-19,13577,5,147,43,0.7354892463224187,0.7313668996477442,0.004122346674674587,129
2022-11-20,13345,3,154,49,1.8847122895821928,1.8816369151393628,0.0030753744428282273,134
2022-11-21,16071,4,161,42,1.0880678581812888,1.0051990603225749,0.08286879785871439,131
2022-11-22,16078,7,154,33,0.9149201736460233,0.8903560332960344,0.024564140349988654,129
2022-11-23,16232,4,188,47,2.1243883736207647,2.115893357361925,0.008495016258838665,132
2022-11-24,15596,1,149,34,1.9710901015035054,1.9705525191190059,5.375823845004238e-4,129
2022-11-25,16136,1,157,37,0.9698646487866658,0.9694549470495302,4.097017371353658e-4,135
2022-11-26,12703,2,115,46,0.07262394215756382,0.06960823027180876,0.0030157118857549667,131
2022-11-27,12616,3,133,39,1.3718663765256918,1.3510565529462686,0.020809823579423237,131
2022-11-28,17612,22,229,59,2.0573638690293956,1.9719322875961334,0.08543158143326139,142
2022-11-29,18801,5,182,54,0.7054579753951633,0.6959644643847782,0.009493511010385133,126
2022-11-30,17890,8,206,45,1.5796976625045025,1.5724175753950482,0.007280087109453824,134
2022-12-01,17996,5,182,54,1.0371286198110516,0.9394406363849274,0.09768798342612386,131
2022-12-02,18388,3,190,61,0.6568322958731475,0.6503296898505134,0.00650260602263404,132
2022-12-03,18084,4,214,60,1.5838779968675503,1.5810704014399637,0.002807595427586582,127
2022-12-04,16465,8,182,31,1.5382549213522105,1.5280280789113971,0.010226842440813481,134
2022-12-05,18096,7,202,44,0.9071485051531142,0.8848784551872956,0.022270049965818706,143
2022-12-06,17797,8,199,48,0.7571268598054917,0.7491431790872072,0.007983680718284567,132
2022-12-07,17141,5,197,50,2.4640498369131483,2.2900203795884893,0.17402945732465933,126
2022-12-08,18372,10,202,60,1.1161472946477156,1.0632154511093137,0.05293184353840147,134
2022-12-09,16080,7,168,32,1.1234298129190097,1.1180883371646526,0.00534147575435719,126
2022-12-10,12415,10,107,36,0.8560237928817945,0.7581358627591699,0.09788793012262385,121
2022-12-11,12575,4,167,30,2.5434184027738684,2.5168514022494413,0.02656700052442621,127
2022-12-12,13900,5,125,50,0.688352063460274,0.6542351578975755,0.03411690556269845,126
2022-12-13,14860,4,144,57,1.3646231664638344,1.3604936084661943,0.004129557997640903,123
2022-12-14,16336,3,185,42,1.1613664933148171,1.1571235238040127,0.004242969510804626,127
2022-12-15,17452,5,182,52,0.7406889347957459,0.7282451245972285,0.012443810198517499,126
2022-12-16,16655,8,166,29,0.4426440072243686,0.41360348769678573,0.029040519527582968,128
2022-12-17,13752,1,149,51,2.8349738474547217,2.8169363294172025,0.018037518037518026,126
2022-12-18,11752,1,105,29,3.1044693329971587,3.1019046385804976,0.0025646944166602516,123
2022-12-19,14989,5,132,39,1.1280442012704213,1.1016000309942875,0.026444170276133914,128
2022-12-20,15225,4,150,48,0.6440723341169976,0.6431115024210814,9.60831695915984e-4,127
2022-12-21,15430,2,128,26,0.6463347724848553,0.6433528017680296,0.002981970716825855,134
2022-12-22,15397,2,172,63,1.6705047179475125,1.6693598728177048,0.0011448451298075363,140
2022-12-23,15045,3,119,41,1.4906560556259123,1.4840072792073176,0.006648776418594147,131
2022-12-24,12940,3,130,44,1.4417225600524757,1.439674837896295,0.002047722156180342,120
2022-12-25,11909,4,129,43,1.4674517164236063,1.3350353081680437,0.13241640825556172,120
2022-12-26,11592,1,117,51,0.35122992627925353,0.3506797502229155,5.501760563380272e-4,128
2022-12-27,11815,1,132,33,3.2970013609724456,3.294058106910755,0.002943254061690607,124
2022-12-28,12404,1,124,40,1.133690235496569,1.1288339806403138,0.004856254856254861,132
2022-12-29,12795,2,122,37,0.845103407143138,0.7730322626276233,0.07207114451551469,139
2022-12-30,13327,3,119,56,1.4892362773101626,1.4786855452286287,0.010550732081534824,125
2022-12-31,14443,3,117,44,0.8842673148491361,0.8427749101012242,0.041492404747912194,120
2023-01-01,10718,1,113,35,1.9960583538046064,1.9523138218710967,0.043744531933508336,127
2023-01-02,11960,4,110,31,0.3598992961031612,0.35626208615084815,0.003637209952313026,121
2023-01-03,12705,4,141,46,0.9077273312527769,0.8979272568449014,0.009800074407875597,126
2023-01-04,14294,2,117,45,1.0173213730331396,0.7427023585672935,0.2746190144658472,124
2023-01-05,13858,6,125,46,0.44636076846649175,0.4391023048035515,0.0072584636629399995,127
2023-01-06,13433,2,129,54,2.48866202907434,2.4875361404830247,0.0011258885913165467,121
2023-01-07,11472,4,110,53,1.5480458453403727,1.5123702048082794,0.03567564053209339,123
2023-01-08,10964,6,109,46,0.7911639687175563,0.7659531073346569,0.025210861382899546,120
2023-01-09,14683,4,130,51,1.0892688980168488,1.084649299097945,0.0046195989189034,131
2023-01-10,14077,4,142,28,1.2078484489788583,1.2019865652271886,0.005861883751669788,123
2023-01-11,17685,17,250,63,0.5840453774959974,0.5579449124849363,0.026100465011061145,129
2023-01-12,23059,14,267,97,1.0198018672788223,0.9578696669225102,0.06193220035631142,131
2023-01-13,22224,8,269,61,1.8859057476160672,1.8570339302894503,0.0288718173266171,128
2023-01-14,14338,4,166,52,1.3799773616932123,1.3331740119477826,0.04680334974542965,123
2023-01-15,14323,5,179,40,1.0361414927129897,0.9726702316942352,0.06347126101875464,126
2023-01-16,15643,6,132,51,0.35305902456230137,0.3498132805293588,0.003245744032942567,133
2023-01-17,15437,7,145,49,0.9895320408129252,0.9350567515461417,0.0544752892667834,129
2023-01-18,15095,5,144,49,1.15429042444307,1.142255195554507,0.012035228888562843,128
2023-01-19,15385,5,177,46,1.295482764305427,1.2786901619144442,0.016792602390982535,124
2023-01-20,15514,7,159,56,1.7313475596933918,1.716800059448123,0.014547500245269148,132
2023-01-21,12452,8,136,57,0.9539268578557715,0.9470951879107948,0.006831669944976832,126
2023-01-22,12066,4,127,41,0.7602841136961291,0.7553889667764375,0.004895146919691739,130
2023-01-23,13883,1,130,44,2.1674707925739187,2.1667199403566517,7.50852217266596e-4,126
2023-01-24,15949,3,133,53,1.3133830755206672,1.3006935678687928,0.012689507651874318,136
2023-01-25,15878,6,157,52,0.842680146298227,0.8185518591315387,0.024128287166688366,136
2023-01-26,16046,6,171,50,1.030251867657489,1.0169022748201466,0.01334959283734204,132
2023-01-27,16097,8,158,51,0.4675447831898331,0.369315676083161,0.09822910710667207,131
2023-01-28,13331,4,124,44,2.9961457938688816,2.987984316862746,0.008161477006138574,127
2023-01-29,12742,3,108,42,0.4113313913445535,0.4026354352437531,0.008695956100800383,125
2023-01-30,14766,14,129,60,0.851105496133807,0.6208648204256721,0.23024067570813456,129
2023-01-31,15511,5,161,49,0.8239608406737726,0.8207362749415215,0.003224565732251092,132
2023-02-01,16559,5,124,50,1.091482090057384,1.0867306731887445,0.004751416868639149,129
2023-02-02,16302,3,162,44,1.3558312399578958,1.3526332323454742,0.0031980076124209895,123
2023-02-03,16022,2,161,41,1.4459737565039426,1.4432119359118083,0.002761820592134338,124
2023-02-04,13082,3,121,40,1.0379132218391287,1.0218785380821152,0.01603468375701372,130
2023-02-05,11219,0,117,58,1.8528533765178994,1.8528533765178994,0,130
2023-02-06,13466,3,112,30,1.7127222235977617,1.6267313968661956,0.0859908267315675,126
2023-02-07,13541,3,137,34,1.0659658752911243,1.0503040238760293,0.015661851415094328,128
2023-02-08,13250,5,146,40,3.1927929448638848,3.1295377969656624,0.06325514789822151,139
2023-02-09,12794,1,105,45,1.0448269906747494,1.0343994619990458,0.010427528675703868,137
2023-02-10,13016,2,96,38,0.34439741886041203,0.34187608204763403,0.002521336812778142,137
2023-02-11,10356,1,103,54,0.6187035166657172,0.6168421511679889,0.0018613654977291322,132
2023-02-12,9320,2,91,32,0.7652058506665836,0.6016958356781655,0.163510014988418,123
2023-02-13,10797,1,94,50,-0.30201116589152976,-0.30344485764780166,0.0014336917562724019,125
2023-02-14,11227,3,103,47,0.9273468071655148,0.912698559660302,0.014648247505212677,129
2023-02-15,10609,3,113,35,1.3006182518016456,1.296451085300499,0.004167166501146383,126
2023-02-16,10637,8,133,35,1.8901963227472562,1.8647130160629097,0.02548330668434697,127
2023-02-17,11812,9,129,43,2.335943494947116,2.3036066896476255,0.032336805299491025,132
2023-02-18,10580,4,131,70,1.4151152640448939,1.4069967552868072,0.008118508758086436,126
2023-02-19,10374,1,113,48,1.415869549273955,1.3247948680353392,0.09107468123861555,122
2023-02-20,12098,4,136,39,0.6909382675084383,0.683910862608852,0.007027404899586328,132
2023-02-21,12843,0,127,61,1.5505218836106687,1.5505218836106687,0,130
2023-02-22,12327,3,136,36,1.3701638227697475,1.3563582905381528,0.01380553223159422,128
2023-02-23,12237,8,112,39,1.6738702321400962,1.6515592719587653,0.022310960181330747,134
2023-02-24,11978,6,107,24,0.9683670366983576,0.9146387378025362,0.05372829889582093,130
2023-02-25,11003,3,83,41,-3.6785368165975028,-3.7772490345625904,0.09871221796509153,126
2023-02-26,10293,5,112,28,1.5311202137180115,1.484164353259961,0.04695586045805062,127
2023-02-27,11585,4,106,32,0.882065304054504,0.8512832920056712,0.030782012048832515,131
2023-02-28,11832,3,165,42,2.55648364206051,2.5276715307057045,0.02881211135480591,136
2023-03-01,11225,4,93,29,0.12375700506123577,0.11454107937326381,0.00921592568797189,131
2023-03-02,11558,1,161,50,9.875207456730314,9.850516098705624,0.02469135802469129,135
2023-03-03,11984,7,108,55,2.062282310986512,2.024342195020275,0.03794011596623683,128
2023-03-04,9376,3,92,40,1.2445380111923932,1.196578839856402,0.04795917133599104,116
2023-03-05,9404,2,97,46,1.0155186063907613,1.0010462842811405,0.014472322109621868,133
2023-03-06,11384,3,87,42,1.031709943900535,0.988591663293229,0.04311828060730609,130
2023-03-07,11138,0,100,45,1.7707099285204335,1.7707099285204335,0,127
2023-03-08,11329,2,92,42,0.8255482527556883,0.8114695354362194,0.014078717319468683,130
2023-03-09,10603,2,93,33,1.262614403651878,1.2302593824354708,0.03235502121640734,128
2023-03-10,10870,5,80,32,1.0305224064716587,0.8717258487265362,0.15879655774512308,136
2023-03-11,9857,1,101,41,0.8851262645719633,0.8785800482849767,0.006546216286986123,134
2023-03-12,9639,3,77,32,0.4022484052923618,0.3725532199041346,0.029695185388227865,133
2023-03-13,12551,1,97,37,0.7109188119540262,0.7056207987089932,0.005298013245033114,125
2023-03-14,11879,3,91,35,-0.36790749180153576,-0.4395838951217274,0.071676403320192,127
2023-03-15,12506,8,106,30,0.6589872965734576,0.6438152134708962,0.015172083102561178,126
2023-03-16,11709,4,124,41,1.2067930619027598,1.1988466739873564,0.007946387915403355,128
2023-03-17,12190,3,115,43,0.8258054859330759,0.812219911258524,0.013585574674552086,135
2023-03-18,11243,1,128,44,1.7683363463464015,1.7679738226010955,3.625237453053175e-4,127
2023-03-19,10466,1,111,34,2.6992364315000645,2.680035202621417,0.01920122887864821,124
2023-03-20,12471,4,121,28,0.814246135755618,0.810758960682976,0.0034871750726418764,121
2023-03-21,14108,5,110,41,0.7308624933655896,0.7191646495675188,0.011697843798072104,130
2023-03-22,13642,4,146,48,0.8691542175943617,0.7357315702514153,0.13342264734294654,124
2023-03-23,13409,4,133,53,1.431558043157991,1.4044625182951662,0.02709552486282546,126
2023-03-24,13029,7,106,77,1.042393905820939,0.988246146119268,0.05414775970167101,130
2023-03-25,10732,1,124,54,1.242355356799156,1.2380772819328465,0.004278074866310162,125
2023-03-26,9907,2,102,39,2.369778204843532,2.358531892611553,0.011246312231979935,131
2023-03-27,12352,3,111,33,0.8962621772438172,0.8445858969649859,0.05167628027883114,127
2023-03-28,12901,3,111,39,2.014852467160789,1.9891568203879988,0.025695646772789845,124
2023-03-29,13483,2,140,36,0.8586433421862925,0.846771660652956,0.011871681533336328,122
2023-03-30,14650,5,119,49,0.05882116198756882,0.03571041755777559,0.02311074442979326,126
2023-03-31,14666,3,103,42,1.3461725721325284,1.2657775168450773,0.08039505528745125,123
2023-04-01,12952,3,133,46,1.2378096009717108,1.235826044599691,0.0019835563720199626,123
2023-04-02,11915,3,133,33,1.3746212686561101,1.3497516758253518,0.02486959283075789,126
2023-04-03,12645,4,125,23,1.469797579925247,1.4591487047374758,0.010648875187771006,135
2023-04-04,13596,3,136,39,0.8122464640866285,0.7992867168470714,0.012959747239557359,127
